day_of_year,seasonal_temp,temperature,seasonal_heat_demand,heat_demand
93,7.355390331234635,11.966438631008359,242.22676481104287,167.41865353330647
94,7.492343537280734,13.238852175853257,240.00488162707316,146.77544013241294
95,7.630212243091596,13.397374181567667,237.76814567995186,144.2036319290516
96,7.768973576888159,9.36830754928364,235.51692803380186,209.56986654171197
97,7.908604510010466,9.235108445715873,233.25160229792954,211.73084441788848
98,8.049081839288343,9.899773870278777,230.9725449128368,200.94753402714596
99,8.190382168819253,8.305440289193845,228.68013544585122,226.813470836675
100,8.332481891198048,6.541685604630292,226.3747568956482,255.42803918026272
101,8.475357168245797,6.1841474143727515,224.05679600490024,261.2286196521999
102,8.618983911286962,9.947716533224668,221.7266435802532,200.16972823734687
103,8.763337761026374,9.681988262378248,219.38469481879577,204.48081516655884
104,8.908394067079456,12.019147278203071,217.03134964015408,166.5635260030148
105,9.054127867210992,7.3188216166226105,214.6670130233153,242.82004345271622
106,9.200513866339659,7.260222086468405,212.29209534725075,243.77074270538162
107,9.347526415366973,4.461757904129085,209.90701273438836,289.1720931899282
108,9.495139489891008,6.482926926103534,207.512187395954,256.38132040309836
109,9.643326668866584,7.432513412362645,205.10804797818153,240.97554563917055
110,9.792061113274801,10.047662454005842,202.6950299083712,198.54823891919753
111,9.94131554486597,8.113677626940524,200.2735757397572,229.9245643763947
112,10.091062225040995,9.18680215883409,197.84413549412923,212.514549521269
113,10.241272933936838,12.249875629950633,195.40716700114265,162.8202660997717
114,10.39191894978267,13.435424514511954,192.96313623323772,143.5863160052104
115,10.542971028593504,11.207868189206419,190.5125176350832,179.72544763587658
116,10.694399384268571,8.85491432528127,188.05579444645363,217.8989871523744
117,10.8461736691619,8.946749198082186,185.59345901744584,216.40908877416723
118,10.998262955192361,10.849131119507907,183.12601311494325,185.54547832841394
119,11.150635715560522,8.978707761986573,180.65396821923554,215.89060368153585
120,11.303259807139073,9.253187339447067,178.1778458097106,211.43753846963202
121,11.456102453603183,15.21647979032344,175.6981776385418,37.08483055480016
122,11.609130229366539,14.006617334153576,173.21550599130458,134.31947401292604
123,11.76230904438774,13.653799787209136,170.7303839334723,140.04346834060482
124,11.915604129910921,10.732957075085773,168.2433755417556,187.43024731752692
125,12.068980025203183,9.665626628874842,165.75505611927002,204.74626085704713
126,12.222400565349993,9.700676458512966,163.26601239353934,204.17762409911876
127,12.375828870168391,8.781554197705539,160.77684269636387,219.0891574195788
128,12.529227334295879,11.521684563108547,158.28815712461522,174.63419534498252
129,12.682557618511304,13.968888434920974,155.8005776810433,134.93157510332617
130,12.835780642341852,9.603857060139159,153.3147383942179,205.7483897594452
131,12.988856578008148,9.637445460755552,150.8312854167616,205.20346273903735
132,13.141744845757273,7.544632055950281,148.35087710106512,239.15657012199276
133,13.294404110630948,8.374622733890417,145.87418405171934,225.69107790455567
134,13.44679228071359,10.555899346474652,143.4018891539382,190.30277291331694
135,13.5988665069022,14.487663105432777,140.9346875772921,126.51514769751859
136,13.750583184237303,13.792121897088842,138.4732867541149,137.7993765169386
137,13.901897954831043,12.108931801247914,136.01840633199978,165.1068918161019
138,14.05276571242559,15.900021771426607,133.57077809984503,37.08483055480016
139,14.20314060861177,11.703537123487244,131.13114588696493,171.68387999616726
140,14.35297606073445,12.385346014410505,128.70026543483579,160.6224397191612
141,14.502224761508067,11.648749419052843,126.27890424109634,172.57273745840237
142,14.650838690361905,8.81671365494728,123.86784137548614,218.51874209993576
143,14.798769126531415,12.627770585650072,121.46786726745611,156.68942424789907
144,14.945966663908152,10.953863273506073,119.07978346524825,183.8463387572591
145,15.09238122765718,13.748051326893284,37.08483055480016,138.51436276408424
146,15.237962092607127,15.89232891363064,37.08483055480016,37.08483055480016
147,15.382657903414206,19.402368117879142,37.08483055480016,37.08483055480016
148,15.5264166964978,19.459318138440977,37.08483055480016,37.08483055480016
149,15.669185923741232,22.630431547997347,37.08483055480016,37.08483055480016
150,15.810912477947483,23.376115827441268,37.08483055480016,37.08483055480016
151,15.951542720035857,20.01677412347984,37.08483055480016,37.08483055480016
152,16.091022507961497,20.228975478390126,37.08483055480016,37.08483055480016
153,16.229297227335987,19.53065480481746,37.08483055480016,37.08483055480016
154,16.366311823723244,18.17847855882935,37.08483055480016,37.08483055480016
155,16.50201083658113,19.72426891296326,37.08483055480016,37.08483055480016
156,16.63633843481545,22.20480986884712,37.08483055480016,37.08483055480016
157,16.76923845390911,21.92376317987811,37.08483055480016,37.08483055480016
158,16.900654434585707,21.21625956357717,37.08483055480016,37.08483055480016
159,17.030529662962923,15.62286167443806,37.08483055480016,37.08483055480016
160,17.15880721214778,15.628097142549484,37.08483055480016,37.08483055480016
161,17.28542998522205,17.99963034763995,37.08483055480016,37.08483055480016
162,17.41034075956301,19.16770528536673,37.08483055480016,37.08483055480016
163,17.533482232441056,19.616066871286282,37.08483055480016,37.08483055480016
164,17.654797067832934,18.397987820462653,37.08483055480016,37.08483055480016
165,17.774227944385704,13.932267987576632,37.08483055480016,135.525693039612
166,17.891717604464166,14.656870292175542,37.08483055480016,123.76998667730834
167,18.00720890421108,14.40390896145707,37.08483055480016,127.8739470236531
168,18.120644864547295,14.57376550905472,37.08483055480016,125.1182509892913
169,18.231968723035887,17.653596344395904,37.08483055480016,37.08483055480016
170,18.341123986532335,14.077254615656235,37.08483055480016,133.17347829319633
171,18.4480544845403,14.277791667995281,37.08483055480016,129.9200319722318
172,18.55270442319048,17.742652557441662,37.08483055480016,37.08483055480016
173,18.655018439758194,19.354106147012224,37.08483055480016,37.08483055480016
174,18.75494165763342,18.029257840646427,37.08483055480016,37.08483055480016
175,18.85241974165548,19.084075016592404,37.08483055480016,37.08483055480016
176,18.94739895372325,14.28074575584177,37.08483055480016,129.87210583527178
177,19.039826208590235,12.444563475511757,37.08483055480016,159.66171536069703
178,19.129649129753325,12.947512022543957,37.08483055480016,151.50204570917612
179,19.2168161053425,15.849549470849677,37.08483055480016,37.08483055480016
180,19.301276343918786,13.367141073373922,37.08483055480016,144.69412380313162
181,19.382979930086755,16.846328156867262,37.08483055480016,37.08483055480016
182,19.461877879827924,19.33968540104802,37.08483055480016,37.08483055480016
183,19.537922195461103,20.044361257989152,37.08483055480016,37.08483055480016
184,19.611065920136063,20.89801621173676,37.08483055480016,37.08483055480016
185,19.681263191767087,19.907779634883447,37.08483055480016,37.08483055480016
186,19.74846929631341,14.161236674182035,37.08483055480016,131.81098135733907
187,19.81264072031461,14.940614915624668,37.08483055480016,119.16660844627069
188,19.873735202589383,14.560456185916493,37.08483055480016,125.33417701340271
189,19.93171178500779,15.57128554794004,37.08483055480016,37.08483055480016
190,19.986530862247957,15.354588307586248,37.08483055480016,37.08483055480016
191,20.038154230449948,16.34019911440177,37.08483055480016,37.08483055480016
192,20.08654513468101,20.700069468989824,37.08483055480016,37.08483055480016
193,20.131668315128394,20.929842647624078,37.08483055480016,37.08483055480016
194,20.17349005193796,24.54971480951708,37.08483055480016,37.08483055480016
195,20.211978208618888,25.644418809279877,37.08483055480016,37.08483055480016
196,20.24710227393733,22.547199129641097,37.08483055480016,37.08483055480016
197,20.278833402224294,22.190696048006203,37.08483055480016,37.08483055480016
198,20.307144452025813,22.788123291046173,37.08483055480016,37.08483055480016
199,20.332010023026267,25.177169549253648,37.08483055480016,37.08483055480016
200,20.35340649117872,22.30272398837971,37.08483055480016,37.08483055480016
201,20.37131204197941,22.35876182620965,37.08483055480016,37.08483055480016
202,20.385706701826585,23.65438597425561,37.08483055480016,37.08483055480016
203,20.396572367407522,28.14803218662164,37.08483055480016,37.08483055480016
204,20.4038928330609,26.43950209224408,37.08483055480016,37.08483055480016
205,20.40765381606551,23.276494385621394,37.08483055480016,37.08483055480016
206,20.407842979809836,22.76173772697175,37.08483055480016,37.08483055480016
207,20.404449954801066,17.901003923047973,37.08483055480016,37.08483055480016
208,20.397466357475835,20.237699002807176,37.08483055480016,37.08483055480016
209,20.386885806779187,20.19911866181109,37.08483055480016,37.08483055480016
210,20.37270393848211,20.751665427138,37.08483055480016,37.08483055480016
211,20.354918417212296,24.383744486223357,37.08483055480016,37.08483055480016
212,20.333528946176855,22.033735031766764,37.08483055480016,37.08483055480016
213,20.308537274559917,22.68741025562787,37.08483055480016,37.08483055480016
214,20.279947202582452,17.53929838086261,37.08483055480016,37.08483055480016
215,20.247764584215602,17.79436532212166,37.08483055480016,37.08483055480016
216,20.211997327543543,22.36507598567702,37.08483055480016,37.08483055480016
217,20.172655392775646,26.10572528945122,37.08483055480016,37.08483055480016
218,20.129750787912542,27.914623950437118,37.08483055480016,37.08483055480016
219,20.083297562074392,25.0890456341516,37.08483055480016,37.08483055480016
220,20.03331179650443,26.701112490251404,37.08483055480016,37.08483055480016
221,19.979811593264635,26.44520340230977,37.08483055480016,37.08483055480016
222,19.922817061644704,26.39604050546143,37.08483055480016,37.08483055480016
223,19.862350302309686,25.629944398304144,37.08483055480016,37.08483055480016
224,19.798435389215463,20.893243329458368,37.08483055480016,37.08483055480016
225,19.731098349325382,20.515357457033918,37.08483055480016,37.08483055480016
226,19.660367140165167,18.127787256751546,37.08483055480016,37.08483055480016
227,19.586271625257062,17.344427153265794,37.08483055480016,37.08483055480016
228,19.508843547477806,20.239276647437052,37.08483055480016,37.08483055480016
229,19.428116500388665,27.34299718389304,37.08483055480016,37.08483055480016
230,19.34412589758918,26.415950607281715,37.08483055480016,37.08483055480016
231,19.256908940149774,25.917484580211802,37.08483055480016,37.08483055480016
232,19.166504582181304,24.675068425194787,37.08483055480016,37.08483055480016
233,19.072953494603187,25.970751995937167,37.08483055480016,37.08483055480016
234,18.976298027174124,26.672561684023478,37.08483055480016,37.08483055480016
235,18.876582168852792,21.898828481284852,37.08483055480016,37.08483055480016
236,18.7738515065581,21.89895250285146,37.08483055480016,37.08483055480016
237,18.668153182401397,22.382726950867102,37.08483055480016,37.08483055480016
238,18.559535849465114,23.350153250047565,37.08483055480016,37.08483055480016
239,18.448049626204693,22.8620011902198,37.08483055480016,37.08483055480016
240,18.333746049552474,17.421648126998424,37.08483055480016,37.08483055480016
241,18.216678026804136,18.814661389053956,37.08483055480016,37.08483055480016
242,18.096899786369853,16.933288450364095,37.08483055480016,37.08483055480016
243,17.974466827473847,21.78640624387836,37.08483055480016,37.08483055480016
244,17.84943586888716,19.03820039318403,37.08483055480016,37.08483055480016
245,17.72186479677976,15.756004920293888,37.08483055480016,37.08483055480016
246,17.591812611778746,13.699281664409549,37.08483055480016,139.30558551884047
247,17.459339375320287,13.816370595402459,37.08483055480016,137.4059737148308
248,17.32450615538341,11.795228608274694,37.08483055480016,170.19630789731568
249,17.187374971693973,14.563999637253534,37.08483055480016,125.27668923953975
250,17.048008740487543,15.669409101569672,37.08483055480016,37.08483055480016
251,16.906471218919446,14.001110063324308,37.08483055480016,134.4088221399133
252,16.762826949210503,11.854658275940858,37.08483055480016,169.23214077024667
253,16.617141202616057,10.233240919961702,37.08483055480016,195.5374757197188
254,16.46947992330572,10.468890788053638,37.08483055480016,191.71437077508602
255,16.31990967224005,10.783297296262173,37.08483055480016,186.61354434182945
256,16.168497571129812,11.81614854164871,37.08483055480016,169.85690986848934
257,16.015311246562035,9.36422635060271,37.08483055480016,209.6360785493122
258,15.860418774375843,12.87907152102115,37.08483055480016,152.6124016024496
259,15.703888624369641,10.750081418248808,37.08483055480016,187.15242767964517
260,15.545789605419529,12.093347925789002,37.08483055480016,165.3597194192146
261,15.386190811086859,12.74025766538961,37.08483055480016,154.86447134535067
262,15.22516156579132,14.308680468652785,37.08483055480016,129.41890236208747
263,15.062771371623276,14.816481311302347,37.08483055480016,121.18051068318856
264,14.899089855867317,14.780258377269275,119.84029718019589,121.76817949595834
265,14.734186719306383,11.380862942402889,122.51563072430635,176.91883839948642
266,14.568131685373277,12.42917184994468,125.20965226758656,159.9114239656196
267,14.400994450214,13.215124291013083,127.92123108298566,147.16039343025545
268,14.232844633724271,15.443186685128545,130.64923768051182,37.08483055480016
269,14.063751731618044,13.631515992306088,133.39254458485692,140.4049932044583
270,13.893785068583828,10.534604002413317,136.15002709537265,190.64826148005264
271,13.723013752581338,9.792612843522411,138.92056402754633,202.68607882066289
272,13.551506630328412,8.290691364084607,141.70303843516655,227.05275248350856
273,13.379332244024303,13.878423233698001,144.49633831243,136.39925238620845
274,13.206558789352817,13.316227044375077,147.29935727528442,145.52013604575558
275,13.033254074804962,14.598116595351797,150.11099522136462,124.72318707865412
276,12.859485482357746,13.279250442633588,152.93015896792627,146.12003211231502
277,12.685319929542276,16.438102570339378,155.7557628672408,37.08483055480016
278,12.510823832930726,16.528769462126544,158.58672939897028,37.08483055480016
279,12.336063073068502,16.33504427166067,161.42198973909652,37.08483055480016
280,12.161102960874425,17.643031185495218,164.2604843050333,37.08483055480016
281,11.986008205528083,13.672752498651295,167.10116327661117,139.73598586494967
282,11.810842883860367,8.691926589078747,169.9429870926753,220.543245879255
283,11.635670411259417,7.762538093013294,172.78492692309763,235.62133517997307
284,11.460553514100981,5.0669532344288015,175.62596511605759,279.3536057938952
285,11.285554203708713,4.666310371542581,178.46509562050153,285.8535021126768
286,11.1107337518465,6.277046906234202,181.30132438374704,259.72144924907104
287,10.936152667741771,6.124162908425204,184.1336697242492,262.20178829068163
288,10.761870676635082,6.036207748117619,186.9611626796048,263.62874350606376
289,10.587946699848635,7.5630539300530755,189.78284732991423,238.85769977446375
290,10.414438836362546,7.426067077007444,192.5977810966819,241.08012883614316
291,10.241404345885204,6.090158277348163,195.405035017477,262.75346809540076
292,10.068899633400749,12.052137682080318,198.20369399663025,166.02830068245862
293,9.896980235173812,16.190847582981196,200.99285703228816,37.08483055480016
294,9.72570080618891,16.566190625574855,203.77163742019226,37.08483055480016
295,9.555115108999313,13.915461241227934,206.5391629345912,135.79836009259685
296,9.38527600395714,12.168352520098773,209.29457598674455,164.14286987163075
297,9.216235440794614,10.863768809271454,212.03703376150565,185.3080013267668
298,9.048044451523396,9.41104275443996,214.76570833252052,208.87654481203768
299,8.880753144617158,6.090023973375763,217.47978675660772,262.75564699830073
300,8.71441070044007,7.540856128429647,220.17847114792517,239.21782951200046
301,8.549065367882081,8.826841287985077,222.8609787325582,218.3544347559184
302,8.384764462160112,4.052261673261909,225.52654188419234,295.8156236010125
303,8.221554363742179,7.340963030446382,228.17440814156774,242.46082853205354
304,8.059480518350323,6.043671691656046,230.8038402084319,263.5076509729795
305,7.898587437996565,7.513147152761378,233.41411593673266,239.6673707009934
306,7.738918703004782,5.752192028312594,236.00452829381572,268.23651991405393
307,7.580516964970413,2.4535863210496274,238.5743853144076,321.75199985869335
308,7.42342395060876,3.7636945817370955,241.1230100381821,300.4972399473302
309,7.267680466442018,4.176043294412624,243.64974043371922,293.8074318217948
310,7.113326404274174,4.218451340736116,246.1539293096825,293.11941780801953
311,6.960400747402653,3.7568208973523207,248.6349442140432,300.6087563125718
312,6.80894157751513,2.2363924458797886,251.09216732218877,325.27568092344075
313,6.658986082219589,2.5317924181270692,253.52499531475772,320.4832101969034
314,6.510570563155669,5.756206056557746,255.9328392460437,268.1713976572235
315,6.363730444635606,8.061741987692976,258.3151244038079,230.76715088330715
316,6.218500282762843,7.972588187727545,260.67129016134174,232.21355242912793
317,6.074913774977192,10.740531021996368,263.00078982260914,187.30737012638423
318,5.933003769975599,6.358859945398944,265.3030904612956,258.39414176064025
319,5.792802277958405,9.207073397955316,267.5776727545762,212.18567569186393
320,5.654340481151543,6.439088857705565,269.8240308124069,257.0925346185463
321,5.517648744556165,7.76467231469212,272.0416720031261,235.58671027854908
322,5.382756626878254,7.4115116673751675,274.2301167761366,241.31627095235518
323,5.249692891591602,8.264257425559567,276.3888984824231,227.48160789471453
324,5.118485518089252,5.608090399107503,278.5175631936353,270.57437673359897
325,4.989161712879448,4.693704580292674,280.61566952044825,285.40906759728836
326,4.8617479207838254,3.361480329953712,282.6827884308868,307.02262995601416
327,4.736269836097218,1.9983840082112359,284.7185030692725,329.13705051504155
328,4.612752413669866,3.003383176253067,286.7224085764297,312.8322788646134
329,4.491219879874775,3.5079954259296784,288.6941119117547,304.6456178557123
330,4.371695743424914,5.097278670675537,290.63323167772097,278.86161602024595
331,4.254202806006371,7.170747007991111,292.53939794737073,245.2223565667333
332,4.138763172696379,7.880183321059348,294.412252095296,233.71269819792371
333,4.025398262136242,8.986195330701996,296.25144663259664,215.7691278614516
334,3.914128816432115,9.23101995457815,298.0566450462535,211.79717473587797
335,3.804974910758269,12.347123494770388,299.8275216433278,161.2425491425853
336,3.6979559626397616,16.222696802459534,301.56376140036275,37.08483055480016
337,3.593090740893868,12.039883726820879,303.2650598183204,166.22710476973862
338,3.490397374211521,11.539145678391012,304.9311227833592,174.35091202844293
339,3.3898933593627327,11.676141288724653,306.5616664337123,172.1283408914407
340,3.291595569011858,9.111837239810086,308.15641703289486,213.7307553902358
341,3.195520259131164,7.988067743788239,309.71511084942915,231.96241726917413
342,3.101683076003245,6.791664476544855,311.2374940432394,251.37246525183838
343,3.0100990628053217,5.203461870102833,312.72332255883055,277.13893517151723
344,2.920782665770558,8.513380920169336,314.172362025329,223.43991132268323
345,2.833747739923822,6.089676861062372,315.5843876634277,262.7612784328201
346,2.7490075543917296,7.491538912754262,316.9591841992376,240.01793558730083
347,2.6665747972886304,3.887593548922174,318.2965457850188,298.4871443851491
348,2.5864615801827178,1.4556834596804444,319.5962759267245,337.9416433940562
349,2.508679442148241,-0.0488731151779116,320.8581874182587,362.35106796702735
350,2.4332393534120436,-2.150161927264232,322.0821022823161,396.44167753382146
351,2.3601517186044623,-1.7758957985724466,323.26785171764084,390.3697085622458
352,2.2894263796266805,0.9961222488985222,324.41527605250747,345.3974113583155
353,2.2210726181482787,-1.599199079089022,325.52422470420106,387.5030398582603
354,2.1550991577506906,0.1476075357734885,326.59455614424303,359.1634313506389
355,2.0915141657337424,2.4038703129038996,327.6261378690824,322.5585758101604
356,2.030325254604145,4.596588039887667,328.6188463759464,286.9846539909254
357,1.9715394832663116,5.918795073731739,329.57256714352195,265.53360761501403
358,1.9151633579370753,6.762222242097483,330.48719461711494,251.8501262537655
359,1.8612028328075145,3.700617888791199,331.36263219791306,301.5205751973989
360,1.809663310475815,2.515071402057689,332.19879223596354,320.75448639040076
361,1.7605496421766293,4.055981913171774,332.9955960264516,295.7552676682476
362,1.7138661278329506,0.6896718258014334,333.75297380885934,350.3691609175819
363,1.6696165159576923,1.4127155206242747,334.47086476856225,338.63874092097785
364,1.6278040034326258,0.8600078772953674,335.1492170404156,347.6056855717709
365,1.588431235193096,6.641909835044304,335.7879877138696,253.80203465935912
